code,term,id,type,bnf_code
10154911000001102,Glimepiride 1mg tablets (Actavis UK Ltd),10154911000001102,amp,0601021A0AAABAB
10272611000001100,Glimepiride 1mg tablets (Alliance Healthcare (Distribution) Ltd),10272611000001100,amp,0601021A0AAABAB
10273811000001109,Glimepiride 1mg tablets (A A H Pharmaceuticals Ltd),10273811000001109,amp,0601021A0AAABAB
10445111000001103,Glimepiride 1mg tablets (Niche Generics Ltd),10445111000001103,amp,0601021A0AAABAB
10517711000001108,Glimepiride 1mg tablets (Zentiva),10517711000001108,amp,0601021A0AAABAB
10617311000001102,Glimepiride 1mg tablets (Somex Pharma),10617311000001102,amp,0601021A0AAABAB
10688811000001107,Glimepiride 1mg tablets (PLIVA Pharma Ltd),10688811000001107,amp,0601021A0AAABAB
11019211000001101,Glimepiride 1mg tablets (Dr Reddy's Laboratories (UK) Ltd),11019211000001101,amp,0601021A0AAABAB
11149211000001102,Glimepiride 1mg tablets (Teva UK Ltd),11149211000001102,amp,0601021A0AAABAB
11342811000001101,Glimepiride 1mg tablets (Sandoz Ltd),11342811000001101,amp,0601021A0AAABAB
12147111000001103,Glimepiride 1mg tablets (Kent Pharmaceuticals Ltd),12147111000001103,amp,0601021A0AAABAB
14122111000001106,Glimepiride 1mg tablets (Consilient Health Ltd),14122111000001106,amp,0601021A0AAABAB
15091011000001107,Glimepiride 1mg tablets (Sigma Pharmaceuticals Plc),15091011000001107,amp,0601021A0AAABAB
16053511000001106,Glimepiride 1mg tablets (Bristol Laboratories Ltd),16053511000001106,amp,0601021A0AAABAB
17916311000001107,Glimepiride 1mg tablets (Phoenix Healthcare Distribution Ltd),17916311000001107,amp,0601021A0AAABAB
18462411000001106,Glimepiride 1mg tablets (Accord Healthcare Ltd),18462411000001106,amp,0601021A0AAABAB
22027111000001109,Glimepiride 1mg tablets (Waymade Healthcare Plc),22027111000001109,amp,0601021A0AAABAB
24106311000001103,Glimepiride 1mg tablets (DE Pharmaceuticals),24106311000001103,amp,0601021A0AAABAB
32493411000001108,Glimepiride 1mg tablets (Brown & Burk UK Ltd),32493411000001108,amp,0601021A0AAABAB
37069611000001104,Glimepiride 1mg tablets (Mawdsley-Brooks & Company Ltd),37069611000001104,amp,0601021A0AAABAB
8093911000001101,Glimepiride 3mg tablets (Alliance Healthcare (Distribution) Ltd),8093911000001101,amp,0601021A0AAACAC
10155311000001104,Glimepiride 3mg tablets (Actavis UK Ltd),10155311000001104,amp,0601021A0AAACAC
10274311000001103,Glimepiride 3mg tablets (A A H Pharmaceuticals Ltd),10274311000001103,amp,0601021A0AAACAC
10445511000001107,Glimepiride 3mg tablets (Niche Generics Ltd),10445511000001107,amp,0601021A0AAACAC
10518111000001108,Glimepiride 3mg tablets (Zentiva),10518111000001108,amp,0601021A0AAACAC
10617811000001106,Glimepiride 3mg tablets (Somex Pharma),10617811000001106,amp,0601021A0AAACAC
10689211000001101,Glimepiride 3mg tablets (PLIVA Pharma Ltd),10689211000001101,amp,0601021A0AAACAC
11018611000001108,Glimepiride 3mg tablets (Dr Reddy's Laboratories (UK) Ltd),11018611000001108,amp,0601021A0AAACAC
11149611000001100,Glimepiride 3mg tablets (Teva UK Ltd),11149611000001100,amp,0601021A0AAACAC
11343511000001106,Glimepiride 3mg tablets (Sandoz Ltd),11343511000001106,amp,0601021A0AAACAC
12147511000001107,Glimepiride 3mg tablets (Kent Pharmaceuticals Ltd),12147511000001107,amp,0601021A0AAACAC
13720911000001100,Glimepiride 3mg tablets (Ranbaxy (UK) Ltd),13720911000001100,amp,0601021A0AAACAC
14122511000001102,Glimepiride 3mg tablets (Consilient Health Ltd),14122511000001102,amp,0601021A0AAACAC
15091411000001103,Glimepiride 3mg tablets (Sigma Pharmaceuticals Plc),15091411000001103,amp,0601021A0AAACAC
16053911000001104,Glimepiride 3mg tablets (Bristol Laboratories Ltd),16053911000001104,amp,0601021A0AAACAC
17917111000001108,Glimepiride 3mg tablets (Phoenix Healthcare Distribution Ltd),17917111000001108,amp,0601021A0AAACAC
18462611000001109,Glimepiride 3mg tablets (Accord Healthcare Ltd),18462611000001109,amp,0601021A0AAACAC
22027911000001107,Glimepiride 3mg tablets (Waymade Healthcare Plc),22027911000001107,amp,0601021A0AAACAC
24106711000001104,Glimepiride 3mg tablets (DE Pharmaceuticals),24106711000001104,amp,0601021A0AAACAC
30138311000001105,Glimepiride 3mg tablets (Mawdsley-Brooks & Company Ltd),30138311000001105,amp,0601021A0AAACAC
32493811000001105,Glimepiride 3mg tablets (Brown & Burk UK Ltd),32493811000001105,amp,0601021A0AAACAC
10155511000001105,Glimepiride 4mg tablets (Actavis UK Ltd),10155511000001105,amp,0601021A0AAADAD
10272911000001106,Glimepiride 4mg tablets (Alliance Healthcare (Distribution) Ltd),10272911000001106,amp,0601021A0AAADAD
10274511000001109,Glimepiride 4mg tablets (A A H Pharmaceuticals Ltd),10274511000001109,amp,0601021A0AAADAD
10437311000001105,Glimepiride 4mg tablets (Niche Generics Ltd),10437311000001105,amp,0601021A0AAADAD
10518311000001105,Glimepiride 4mg tablets (Zentiva),10518311000001105,amp,0601021A0AAADAD
10618111000001103,Glimepiride 4mg tablets (Somex Pharma),10618111000001103,amp,0601021A0AAADAD
11018411000001105,Glimepiride 4mg tablets (Dr Reddy's Laboratories (UK) Ltd),11018411000001105,amp,0601021A0AAADAD
11149811000001101,Glimepiride 4mg tablets (Teva UK Ltd),11149811000001101,amp,0601021A0AAADAD
11344011000001101,Glimepiride 4mg tablets (Sandoz Ltd),11344011000001101,amp,0601021A0AAADAD
12147711000001102,Glimepiride 4mg tablets (Kent Pharmaceuticals Ltd),12147711000001102,amp,0601021A0AAADAD
13721211000001103,Glimepiride 4mg tablets (Ranbaxy (UK) Ltd),13721211000001103,amp,0601021A0AAADAD
14122711000001107,Glimepiride 4mg tablets (Consilient Health Ltd),14122711000001107,amp,0601021A0AAADAD
15091611000001100,Glimepiride 4mg tablets (Sigma Pharmaceuticals Plc),15091611000001100,amp,0601021A0AAADAD
16054111000001100,Glimepiride 4mg tablets (Bristol Laboratories Ltd),16054111000001100,amp,0601021A0AAADAD
17917511000001104,Glimepiride 4mg tablets (Phoenix Healthcare Distribution Ltd),17917511000001104,amp,0601021A0AAADAD
18462811000001108,Glimepiride 4mg tablets (Accord Healthcare Ltd),18462811000001108,amp,0601021A0AAADAD
22028211000001104,Glimepiride 4mg tablets (Waymade Healthcare Plc),22028211000001104,amp,0601021A0AAADAD
24106911000001102,Glimepiride 4mg tablets (DE Pharmaceuticals),24106911000001102,amp,0601021A0AAADAD
30138511000001104,Glimepiride 4mg tablets (Mawdsley-Brooks & Company Ltd),30138511000001104,amp,0601021A0AAADAD
32494011000001102,Glimepiride 4mg tablets (Brown & Burk UK Ltd),32494011000001102,amp,0601021A0AAADAD
16125411000001100,Glimepiride 2mg/5ml oral solution (Special Order),16125411000001100,amp,0601021A0AAAGAG
16125711000001106,Glimepiride 2mg/5ml oral suspension (Special Order),16125711000001106,amp,0601021A0AAAGAG
21324011000001103,Glimepiride 6mg/5ml oral suspension (Special Order),21324011000001103,amp,0601021A0AAAHAH
938211000001105,Amaryl 2mg tablets (Zentiva),938211000001105,amp,0601021A0BBAAAA
228111000001101,Amaryl 1mg tablets (Zentiva),228111000001101,amp,0601021A0BBABAB
164511000001108,Amaryl 3mg tablets (Zentiva),164511000001108,amp,0601021A0BBACAC
259611000001101,Amaryl 4mg tablets (Zentiva),259611000001101,amp,0601021A0BBADAD
13626011000001107,Niddaryl 1mg tablets (Dee Pharmaceuticals Ltd),13626011000001107,amp,0601021A0BCAAAB
13626511000001104,Niddaryl 2mg tablets (Dee Pharmaceuticals Ltd),13626511000001104,amp,0601021A0BCABAA
13626911000001106,Niddaryl 3mg tablets (Dee Pharmaceuticals Ltd),13626911000001106,amp,0601021A0BCACAC
13627211000001100,Niddaryl 4mg tablets (Dee Pharmaceuticals Ltd),13627211000001100,amp,0601021A0BCADAD
3949611000001107,Chlorpropamide 100mg tablets (The Boots Company Plc),3949611000001107,amp,0601021E0AAAAAA
27692911000001108,Chlorpropamide 100mg tablets (Special Order),27692911000001108,amp,0601021E0AAAAAA
3950411000001101,Chlorpropamide 250mg tablets (The Boots Company Plc),3950411000001101,amp,0601021E0AAABAB
11982811000001104,Chlorpropamide 250mg/5ml oral suspension (Special Order),11982811000001104,amp,0601021E0AAADAD
107311000001107,Glibenclamide 2.5mg tablets (Kent Pharmaceuticals Ltd),107311000001107,amp,0601021H0AAAAAA
386011000001102,Glibenclamide 2.5mg tablets (Mylan),386011000001102,amp,0601021H0AAAAAA
648011000001102,Glibenclamide 2.5mg tablets (A A H Pharmaceuticals Ltd),648011000001102,amp,0601021H0AAAAAA
656211000001109,Glibenclamide 2.5mg tablets (Alliance Healthcare (Distribution) Ltd),656211000001109,amp,0601021H0AAAAAA
700011000001100,Glibenclamide 2.5mg tablets (Actavis UK Ltd),700011000001100,amp,0601021H0AAAAAA
894411000001104,Glibenclamide 2.5mg tablets (Wockhardt UK Ltd),894411000001104,amp,0601021H0AAAAAA
918011000001106,Glibenclamide 2.5mg tablets (Teva UK Ltd),918011000001106,amp,0601021H0AAAAAA
923911000001109,Glibenclamide 2.5mg tablets (IVAX Pharmaceuticals UK Ltd),923911000001109,amp,0601021H0AAAAAA
10377311000001104,Glibenclamide 2.5mg tablets (Arrow Generics Ltd),10377311000001104,amp,0601021H0AAAAAA
17914711000001102,Glibenclamide 2.5mg tablets (Phoenix Healthcare Distribution Ltd),17914711000001102,amp,0601021H0AAAAAA
17972811000001108,Glibenclamide 2.5mg tablets (Almus Pharmaceuticals Ltd),17972811000001108,amp,0601021H0AAAAAA
22026011000001105,Glibenclamide 2.5mg tablets (Waymade Healthcare Plc),22026011000001105,amp,0601021H0AAAAAA
23943211000001106,Glibenclamide 2.5mg tablets (DE Pharmaceuticals),23943211000001106,amp,0601021H0AAAAAA
29869311000001101,Glibenclamide 2.5mg tablets (Sigma Pharmaceuticals Plc),29869311000001101,amp,0601021H0AAAAAA
30134511000001106,Glibenclamide 2.5mg tablets (Mawdsley-Brooks & Company Ltd),30134511000001106,amp,0601021H0AAAAAA
120811000001108,Glibenclamide 5mg tablets (Wockhardt UK Ltd),120811000001108,amp,0601021H0AAABAB
535811000001108,Glibenclamide 5mg tablets (Teva UK Ltd),535811000001108,amp,0601021H0AAABAB
695711000001101,Glibenclamide 5mg tablets (Actavis UK Ltd),695711000001101,amp,0601021H0AAABAB
718311000001102,Glibenclamide 5mg tablets (Alliance Healthcare (Distribution) Ltd),718311000001102,amp,0601021H0AAABAB
745211000001107,Glibenclamide 5mg tablets (A A H Pharmaceuticals Ltd),745211000001107,amp,0601021H0AAABAB
822911000001107,Glibenclamide 5mg tablets (Kent Pharmaceuticals Ltd),822911000001107,amp,0601021H0AAABAB
887211000001106,Glibenclamide 5mg tablets (Mylan),887211000001106,amp,0601021H0AAABAB
903011000001101,Glibenclamide 5mg tablets (IVAX Pharmaceuticals UK Ltd),903011000001101,amp,0601021H0AAABAB
10377711000001100,Glibenclamide 5mg tablets (Arrow Generics Ltd),10377711000001100,amp,0601021H0AAABAB
17915111000001104,Glibenclamide 5mg tablets (Phoenix Healthcare Distribution Ltd),17915111000001104,amp,0601021H0AAABAB
17973211000001101,Glibenclamide 5mg tablets (Almus Pharmaceuticals Ltd),17973211000001101,amp,0601021H0AAABAB
22026311000001108,Glibenclamide 5mg tablets (Waymade Healthcare Plc),22026311000001108,amp,0601021H0AAABAB
23943411000001105,Glibenclamide 5mg tablets (DE Pharmaceuticals),23943411000001105,amp,0601021H0AAABAB
29869511000001107,Glibenclamide 5mg tablets (Sigma Pharmaceuticals Plc),29869511000001107,amp,0601021H0AAABAB
30134711000001101,Glibenclamide 5mg tablets (Mawdsley-Brooks & Company Ltd),30134711000001101,amp,0601021H0AAABAB
12107211000001104,Glibenclamide 625micrograms/5ml oral suspension (Special Order),12107211000001104,amp,0601021H0AAAIAI
12107511000001101,Glibenclamide 625micrograms/5ml oral solution (Special Order),12107511000001101,amp,0601021H0AAAIAI
8494911000001105,Glibenclamide 5mg/5ml oral solution (Special Order),8494911000001105,amp,0601021H0AAAJAJ
8495611000001103,Glibenclamide 5mg/5ml oral suspension (Special Order),8495611000001103,amp,0601021H0AAAJAJ
12108411000001101,Glibenclamide 2.5mg/5ml oral suspension (Special Order),12108411000001101,amp,0601021H0AAAKAK
12108711000001107,Glibenclamide 2.5mg/5ml oral solution (Special Order),12108711000001107,amp,0601021H0AAAKAK
12107811000001103,Glibenclamide 15mg/5ml oral suspension (Special Order),12107811000001103,amp,0601021H0AAAMAM
12108111000001106,Glibenclamide 15mg/5ml oral solution (Special Order),12108111000001106,amp,0601021H0AAAMAM
8495311000001108,Glibenclamide 7.5mg/5ml oral solution (Special Order),8495311000001108,amp,0601021H0AAANAN
8495911000001109,Glibenclamide 7.5mg/5ml oral suspension (Special Order),8495911000001109,amp,0601021H0AAANAN
234011000001108,Daonil 5mg tablets (Sanofi),234011000001108,amp,0601021H0BBAAAB
140711000001103,Semi-Daonil 2.5mg tablets (Sanofi),140711000001103,amp,0601021H0BBACAA
233411000001102,Euglucon 2.5mg tablets (Aventis Pharma),233411000001102,amp,0601021H0BDAAAA
322511000001103,Euglucon 5mg tablets (Sanofi),322511000001103,amp,0601021H0BDABAB
13511000001103,Diabetamide 2.5mg tablets (Ashbourne Pharmaceuticals Ltd),13511000001103,amp,0601021H0BKAAAA
287811000001101,Diabetamide 5mg tablets (Ashbourne Pharmaceuticals Ltd),287811000001101,amp,0601021H0BKABAB
37337011000001106,Amglidia 0.6mg/ml oral suspension with 1ml oral syringe (Amring Pharmaceuticals Ltd),37337011000001106,amp,0601021H0BNAAAP
37337211000001101,Amglidia 0.6mg/ml oral suspension with 5ml oral syringe (Amring Pharmaceuticals Ltd),37337211000001101,amp,0601021H0BNABAP
37337511000001103,Amglidia 6mg/ml oral suspension with 1ml oral syringe (Amring Pharmaceuticals Ltd),37337511000001103,amp,0601021H0BNACAQ
37337711000001108,Amglidia 6mg/ml oral suspension with 5ml oral syringe (Amring Pharmaceuticals Ltd),37337711000001108,amp,0601021H0BNADAQ
11411000001101,Gliclazide 80mg tablets (Kent Pharmaceuticals Ltd),11411000001101,amp,0601021M0AAAAAA
184711000001100,Gliclazide 80mg tablets (Sterwin Medicines),184711000001100,amp,0601021M0AAAAAA
378911000001109,Gliclazide 80mg tablets (A A H Pharmaceuticals Ltd),378911000001109,amp,0601021M0AAAAAA
498911000001107,Gliclazide 80mg tablets (Actavis UK Ltd),498911000001107,amp,0601021M0AAAAAA
533211000001108,Gliclazide 80mg tablets (Mylan),533211000001108,amp,0601021M0AAAAAA
551111000001104,Gliclazide 80mg tablets (Alliance Healthcare (Distribution) Ltd),551111000001104,amp,0601021M0AAAAAA
622811000001108,Gliclazide 80mg tablets (Wockhardt UK Ltd),622811000001108,amp,0601021M0AAAAAA
860011000001104,Gliclazide 80mg tablets (IVAX Pharmaceuticals UK Ltd),860011000001104,amp,0601021M0AAAAAA
892811000001108,Gliclazide 80mg tablets (Teva UK Ltd),892811000001108,amp,0601021M0AAAAAA
925311000001109,Gliclazide 80mg tablets (Genus Pharmaceuticals Ltd),925311000001109,amp,0601021M0AAAAAA
929811000001102,Gliclazide 80mg tablets (Sandoz Ltd),929811000001102,amp,0601021M0AAAAAA
9752811000001105,Gliclazide 80mg tablets (Milpharm Ltd),9752811000001105,amp,0601021M0AAAAAA
9801911000001102,Gliclazide 80mg tablets (Almus Pharmaceuticals Ltd),9801911000001102,amp,0601021M0AAAAAA
10378111000001100,Gliclazide 80mg tablets (Arrow Generics Ltd),10378111000001100,amp,0601021M0AAAAAA
11406411000001102,Gliclazide 80mg tablets (PLIVA Pharma Ltd),11406411000001102,amp,0601021M0AAAAAA
11492211000001104,Gliclazide 80mg tablets (Zentiva),11492211000001104,amp,0601021M0AAAAAA
16053211000001108,Gliclazide 80mg tablets (Bristol Laboratories Ltd),16053211000001108,amp,0601021M0AAAAAA
17199311000001101,Gliclazide 80mg tablets (Sovereign Medical Ltd),17199311000001101,amp,0601021M0AAAAAA
17915611000001107,Gliclazide 80mg tablets (Phoenix Healthcare Distribution Ltd),17915611000001107,amp,0601021M0AAAAAA
18462111000001101,Gliclazide 80mg tablets (Accord Healthcare Ltd),18462111000001101,amp,0601021M0AAAAAA
21409211000001109,Gliclazide 80mg tablets (Medreich Plc),21409211000001109,amp,0601021M0AAAAAA
22026711000001107,Gliclazide 80mg tablets (Waymade Healthcare Plc),22026711000001107,amp,0601021M0AAAAAA
23943611000001108,Gliclazide 80mg tablets (DE Pharmaceuticals),23943611000001108,amp,0601021M0AAAAAA
29869711000001102,Gliclazide 80mg tablets (Sigma Pharmaceuticals Plc),29869711000001102,amp,0601021M0AAAAAA
30134911000001104,Gliclazide 80mg tablets (Mawdsley-Brooks & Company Ltd),30134911000001104,amp,0601021M0AAAAAA
32413911000001101,Gliclazide 80mg tablets (Genesis Pharmaceuticals Ltd),32413911000001101,amp,0601021M0AAAAAA
36925911000001109,Gliclazide 80mg tablets (Relonchem Ltd),36925911000001109,amp,0601021M0AAAAAA
12110211000001101,Gliclazide 60mg/5ml oral suspension (Special Order),12110211000001101,amp,0601021M0AAAGAG
12109911000001101,Gliclazide 50mg/5ml oral suspension (Special Order),12109911000001101,amp,0601021M0AAAHAH
12109311000001102,Gliclazide 120mg/5ml oral suspension (Special Order),12109311000001102,amp,0601021M0AAAIAI
8496611000001108,Gliclazide 160mg/5ml oral suspension (Special Order),8496611000001108,amp,0601021M0AAAJAJ
12109011000001100,Gliclazide 100mg/5ml oral suspension (Special Order),12109011000001100,amp,0601021M0AAALAL
13549911000001105,Gliclazide 30mg modified-release tablets (Kent Pharmaceuticals Ltd),13549911000001105,amp,0601021M0AAAMAM
12109611000001107,Gliclazide 20mg/5ml oral suspension (Special Order),12109611000001107,amp,0601021M0AAANAN
13462811000001109,Gliclazide 30mg/5ml oral suspension (Special Order),13462811000001109,amp,0601021M0AAAPAP
17880511000001107,Gliclazide 40mg tablets (A A H Pharmaceuticals Ltd),17880511000001107,amp,0601021M0AAARAR
22026511000001102,Gliclazide 40mg tablets (Waymade Healthcare Plc),22026511000001102,amp,0601021M0AAARAR
32498311000001109,Gliclazide 40mg tablets (Accord Healthcare Ltd),32498311000001109,amp,0601021M0AAARAR
33428211000001102,Gliclazide 40mg tablets (Alliance Healthcare (Distribution) Ltd),33428211000001102,amp,0601021M0AAARAR
34823611000001100,Gliclazide 40mg tablets (Teva UK Ltd),34823611000001100,amp,0601021M0AAARAR
34956911000001107,Gliclazide 40mg tablets (Almus Pharmaceuticals Ltd),34956911000001107,amp,0601021M0AAARAR
35316811000001107,Gliclazide 40mg tablets (NorthStar Healthcare Unlimited Company),35316811000001107,amp,0601021M0AAARAR
36739111000001104,Gliclazide 40mg tablets (Flamingo Pharma (UK) Ltd),36739111000001104,amp,0601021M0AAARAR
37387311000001101,Gliclazide 40mg tablets (DE Pharmaceuticals),37387311000001101,amp,0601021M0AAARAR
8496711000001104,Gliclazide 80mg/5ml oral suspension (Drug Tariff Special Order),8496711000001104,amp,0601021M0AAASAS
8497111000001102,Gliclazide 40mg/5ml oral suspension (Drug Tariff Special Order),8497111000001102,amp,0601021M0AAAUAU
745911000001103,Diamicron 80mg tablets (Servier Laboratories Ltd),745911000001103,amp,0601021M0BBAAAA
3661311000001107,Diamicron 30mg MR tablets (Servier Laboratories Ltd),3661311000001107,amp,0601021M0BBABAM
49111000001103,Diaglyk 80mg tablets (Ashbourne Pharmaceuticals Ltd),49111000001103,amp,0601021M0BCAAAA
868111000001101,Vivazide 80mg tablets (Lexon (UK) Ltd),868111000001101,amp,0601021M0BDAAAA
61911000001108,Glimil 80mg tablets (Milpharm Ltd),61911000001108,amp,0601021M0BEAAAA
13456711000001106,Nazdol MR 30mg tablets (Consilient Health Ltd),13456711000001106,amp,0601021M0BFAAAM
15100511000001103,Nazdol MR 30mg tablets (Mylan),15100511000001103,amp,0601021M0BFABAM
15100211000001101,Nazdol MR 30mg tablets (Teva UK Ltd),15100211000001101,amp,0601021M0BFACAM
15334511000001109,Edicil MR 30mg tablets (Teva UK Ltd),15334511000001109,amp,0601021M0BGAAAM
16536211000001102,Dacadis MR 30mg tablets (Mylan),16536211000001102,amp,0601021M0BHAAAM
16677511000001108,Zicron 40mg tablets (Bristol Laboratories Ltd),16677511000001108,amp,0601021M0BIAAAR
33766211000001100,Zicron PR 30mg tablets (Bristol Laboratories Ltd),33766211000001100,amp,0601021M0BIABAM
18678711000001108,Vitile XL 30mg tablets (Actavis UK Ltd),18678711000001108,amp,0601021M0BJAAAM
22225011000001109,Laaglyda MR 60mg tablets (Consilient Health Ltd),22225011000001109,amp,0601021M0BKAAAT
27957011000001101,Ziclaseg 30mg modified-release tablets (Lupin Healthcare (UK) Ltd),27957011000001101,amp,0601021M0BLAAAM
28420711000001107,Vamju 30mg modified-release tablets (Advanz Pharma),28420711000001107,amp,0601021M0BMAAAM
28420911000001109,Vamju 60mg modified-release tablets (Advanz Pharma),28420911000001109,amp,0601021M0BMABAT
30982411000001107,Bilxona 30mg modified-release tablets (Accord Healthcare Ltd),30982411000001107,amp,0601021M0BNAAAM
30983711000001109,Bilxona 60mg modified-release tablets (Actavis UK Ltd),30983711000001109,amp,0601021M0BNABAT
37618711000001109,Bilxona 60mg modified-release tablets (Accord Healthcare Ltd),37618711000001109,amp,0601021M0BNACAT
36910511000001100,Glydex 160mg tablets (Medreich Plc),36910511000001100,amp,0601021M0BPAAAV
38018211000001100,Lamzarin 30mg modified-release tablets (Key Pharmaceuticals Ltd),38018211000001100,amp,0601021M0BQAAAM
38018511000001102,Lamzarin 60mg modified-release tablets (Key Pharmaceuticals Ltd),38018511000001102,amp,0601021M0BQABAT
129411000001101,Glipizide 5mg tablets (Pfizer Ltd),129411000001101,amp,0601021P0AAABAB
464111000001100,Glipizide 5mg tablets (Mylan),464111000001100,amp,0601021P0AAABAB
697811000001104,Glipizide 5mg tablets (IVAX Pharmaceuticals UK Ltd),697811000001104,amp,0601021P0AAABAB
698511000001103,Glipizide 5mg tablets (Sandoz Ltd),698511000001103,amp,0601021P0AAABAB
731211000001105,Glipizide 5mg tablets (A A H Pharmaceuticals Ltd),731211000001105,amp,0601021P0AAABAB
756411000001104,Glipizide 5mg tablets (Actavis UK Ltd),756411000001104,amp,0601021P0AAABAB
788811000001108,Glipizide 5mg tablets (Alliance Healthcare (Distribution) Ltd),788811000001108,amp,0601021P0AAABAB
811811000001103,Glipizide 5mg tablets (Kent Pharmaceuticals Ltd),811811000001103,amp,0601021P0AAABAB
9745811000001100,Glipizide 5mg tablets (Teva UK Ltd),9745811000001100,amp,0601021P0AAABAB
13578511000001105,Glipizide 5mg tablets (DE Pharmaceuticals),13578511000001105,amp,0601021P0AAABAB
17918011000001108,Glipizide 5mg tablets (Phoenix Healthcare Distribution Ltd),17918011000001108,amp,0601021P0AAABAB
19818611000001102,Glipizide 5mg tablets (Almus Pharmaceuticals Ltd),19818611000001102,amp,0601021P0AAABAB
22028411000001100,Glipizide 5mg tablets (Waymade Healthcare Plc),22028411000001100,amp,0601021P0AAABAB
29870011000001101,Glipizide 5mg tablets (Sigma Pharmaceuticals Plc),29870011000001101,amp,0601021P0AAABAB
30204011000001106,Glipizide 5mg tablets (Mawdsley-Brooks & Company Ltd),30204011000001106,amp,0601021P0AAABAB
515111000001108,Glibenese 5mg tablets (Pfizer Ltd),515111000001108,amp,0601021P0BBAAAB
808711000001104,Minodiab 2.5mg tablets (Pfizer Ltd),808711000001104,amp,0601021P0BCACAA
652411000001107,Minodiab 5mg tablets (Pfizer Ltd),652411000001107,amp,0601021P0BCADAB
3763311000001102,Glurenorm 30mg tablets (Sanofi),3763311000001102,amp,0601021R0BBAAAA
147811000001105,Tolbutamide 500mg tablets (Kent Pharmaceuticals Ltd),147811000001105,amp,0601021X0AAADAD
393311000001107,Tolbutamide 500mg tablets (Alliance Healthcare (Distribution) Ltd),393311000001107,amp,0601021X0AAADAD
450011000001104,Tolbutamide 500mg tablets (A A H Pharmaceuticals Ltd),450011000001104,amp,0601021X0AAADAD
639511000001103,Tolbutamide 500mg tablets (Teva UK Ltd),639511000001103,amp,0601021X0AAADAD
864711000001108,Tolbutamide 500mg tablets (Actavis UK Ltd),864711000001108,amp,0601021X0AAADAD
4470711000001109,Tolbutamide 500mg tablets (Mylan),4470711000001109,amp,0601021X0AAADAD
9801011000001101,Tolbutamide 500mg tablets (Almus Pharmaceuticals Ltd),9801011000001101,amp,0601021X0AAADAD
17205711000001104,Tolbutamide 500mg tablets (Sovereign Medical Ltd),17205711000001104,amp,0601021X0AAADAD
17821311000001104,Tolbutamide 500mg tablets (Phoenix Healthcare Distribution Ltd),17821311000001104,amp,0601021X0AAADAD
21884111000001108,Tolbutamide 500mg tablets (Waymade Healthcare Plc),21884111000001108,amp,0601021X0AAADAD
27117211000001103,Tolbutamide 500mg tablets (Genesis Pharmaceuticals Ltd),27117211000001103,amp,0601021X0AAADAD
30100711000001104,Tolbutamide 500mg tablets (DE Pharmaceuticals),30100711000001104,amp,0601021X0AAADAD
8712011000001107,Tolbutamide 500mg/5ml oral suspension (Special Order),8712011000001107,amp,0601021X0AAAJAJ
