code,term,id,type,bnf_code
10273811000001109,glimepiride 1mg tablets (a a h pharmaceuticals ltd),10273811000001109,amp,0601021A0AAABAB
10445111000001103,glimepiride 1mg tablets (niche generics ltd),10445111000001103,amp,0601021A0AAABAB
10517711000001108,glimepiride 1mg tablets (zentiva),10517711000001108,amp,0601021A0AAABAB
10617311000001102,glimepiride 1mg tablets (somex pharma),10617311000001102,amp,0601021A0AAABAB
10688811000001107,glimepiride 1mg tablets (pliva pharma ltd),10688811000001107,amp,0601021A0AAABAB
11019211000001101,glimepiride 1mg tablets (dr reddy's laboratories (uk) ltd),11019211000001101,amp,0601021A0AAABAB
11149211000001102,glimepiride 1mg tablets (teva uk ltd),11149211000001102,amp,0601021A0AAABAB
11342811000001101,glimepiride 1mg tablets (sandoz ltd),11342811000001101,amp,0601021A0AAABAB
12147111000001103,glimepiride 1mg tablets (kent pharmaceuticals ltd),12147111000001103,amp,0601021A0AAABAB
14122111000001106,glimepiride 1mg tablets (consilient health ltd),14122111000001106,amp,0601021A0AAABAB
15091011000001107,glimepiride 1mg tablets (sigma pharmaceuticals plc),15091011000001107,amp,0601021A0AAABAB
16053511000001106,glimepiride 1mg tablets (bristol laboratories ltd),16053511000001106,amp,0601021A0AAABAB
17916311000001107,glimepiride 1mg tablets (phoenix healthcare distribution ltd),17916311000001107,amp,0601021A0AAABAB
18462411000001106,glimepiride 1mg tablets (accord healthcare ltd),18462411000001106,amp,0601021A0AAABAB
22027111000001109,glimepiride 1mg tablets (waymade healthcare plc),22027111000001109,amp,0601021A0AAABAB
24106311000001103,glimepiride 1mg tablets (de pharmaceuticals),24106311000001103,amp,0601021A0AAABAB
32493411000001108,glimepiride 1mg tablets (brown & burk uk ltd),32493411000001108,amp,0601021A0AAABAB
37069611000001104,glimepiride 1mg tablets (mawdsley-brooks & company ltd),37069611000001104,amp,0601021A0AAABAB
8093911000001101,glimepiride 3mg tablets (alliance healthcare (distribution) ltd),8093911000001101,amp,0601021A0AAACAC
10155311000001104,glimepiride 3mg tablets (actavis uk ltd),10155311000001104,amp,0601021A0AAACAC
10274311000001103,glimepiride 3mg tablets (a a h pharmaceuticals ltd),10274311000001103,amp,0601021A0AAACAC
10445511000001107,glimepiride 3mg tablets (niche generics ltd),10445511000001107,amp,0601021A0AAACAC
10518111000001108,glimepiride 3mg tablets (zentiva),10518111000001108,amp,0601021A0AAACAC
10617811000001106,glimepiride 3mg tablets (somex pharma),10617811000001106,amp,0601021A0AAACAC
10689211000001101,glimepiride 3mg tablets (pliva pharma ltd),10689211000001101,amp,0601021A0AAACAC
11018611000001108,glimepiride 3mg tablets (dr reddy's laboratories (uk) ltd),11018611000001108,amp,0601021A0AAACAC
11149611000001100,glimepiride 3mg tablets (teva uk ltd),11149611000001100,amp,0601021A0AAACAC
11343511000001106,glimepiride 3mg tablets (sandoz ltd),11343511000001106,amp,0601021A0AAACAC
12147511000001107,glimepiride 3mg tablets (kent pharmaceuticals ltd),12147511000001107,amp,0601021A0AAACAC
13720911000001100,glimepiride 3mg tablets (ranbaxy (uk) ltd),13720911000001100,amp,0601021A0AAACAC
14122511000001102,glimepiride 3mg tablets (consilient health ltd),14122511000001102,amp,0601021A0AAACAC
15091411000001103,glimepiride 3mg tablets (sigma pharmaceuticals plc),15091411000001103,amp,0601021A0AAACAC
16053911000001104,glimepiride 3mg tablets (bristol laboratories ltd),16053911000001104,amp,0601021A0AAACAC
17917111000001108,glimepiride 3mg tablets (phoenix healthcare distribution ltd),17917111000001108,amp,0601021A0AAACAC
18462611000001109,glimepiride 3mg tablets (accord healthcare ltd),18462611000001109,amp,0601021A0AAACAC
22027911000001107,glimepiride 3mg tablets (waymade healthcare plc),22027911000001107,amp,0601021A0AAACAC
24106711000001104,glimepiride 3mg tablets (de pharmaceuticals),24106711000001104,amp,0601021A0AAACAC
30138311000001105,glimepiride 3mg tablets (mawdsley-brooks & company ltd),30138311000001105,amp,0601021A0AAACAC
32493811000001105,glimepiride 3mg tablets (brown & burk uk ltd),32493811000001105,amp,0601021A0AAACAC
10155511000001105,glimepiride 4mg tablets (actavis uk ltd),10155511000001105,amp,0601021A0AAADAD
10272911000001106,glimepiride 4mg tablets (alliance healthcare (distribution) ltd),10272911000001106,amp,0601021A0AAADAD
10274511000001109,glimepiride 4mg tablets (a a h pharmaceuticals ltd),10274511000001109,amp,0601021A0AAADAD
10437311000001105,glimepiride 4mg tablets (niche generics ltd),10437311000001105,amp,0601021A0AAADAD
10518311000001105,glimepiride 4mg tablets (zentiva),10518311000001105,amp,0601021A0AAADAD
10618111000001103,glimepiride 4mg tablets (somex pharma),10618111000001103,amp,0601021A0AAADAD
11018411000001105,glimepiride 4mg tablets (dr reddy's laboratories (uk) ltd),11018411000001105,amp,0601021A0AAADAD
11149811000001101,glimepiride 4mg tablets (teva uk ltd),11149811000001101,amp,0601021A0AAADAD
11344011000001101,glimepiride 4mg tablets (sandoz ltd),11344011000001101,amp,0601021A0AAADAD
12147711000001102,glimepiride 4mg tablets (kent pharmaceuticals ltd),12147711000001102,amp,0601021A0AAADAD
13721211000001103,glimepiride 4mg tablets (ranbaxy (uk) ltd),13721211000001103,amp,0601021A0AAADAD
14122711000001107,glimepiride 4mg tablets (consilient health ltd),14122711000001107,amp,0601021A0AAADAD
15091611000001100,glimepiride 4mg tablets (sigma pharmaceuticals plc),15091611000001100,amp,0601021A0AAADAD
16054111000001100,glimepiride 4mg tablets (bristol laboratories ltd),16054111000001100,amp,0601021A0AAADAD
17917511000001104,glimepiride 4mg tablets (phoenix healthcare distribution ltd),17917511000001104,amp,0601021A0AAADAD
18462811000001108,glimepiride 4mg tablets (accord healthcare ltd),18462811000001108,amp,0601021A0AAADAD
22028211000001104,glimepiride 4mg tablets (waymade healthcare plc),22028211000001104,amp,0601021A0AAADAD
24106911000001102,glimepiride 4mg tablets (de pharmaceuticals),24106911000001102,amp,0601021A0AAADAD
30138511000001104,glimepiride 4mg tablets (mawdsley-brooks & company ltd),30138511000001104,amp,0601021A0AAADAD
32494011000001102,glimepiride 4mg tablets (brown & burk uk ltd),32494011000001102,amp,0601021A0AAADAD
16125411000001100,glimepiride 2mg/5ml oral solution (special order),16125411000001100,amp,0601021A0AAAGAG
16125711000001106,glimepiride 2mg/5ml oral suspension (special order),16125711000001106,amp,0601021A0AAAGAG
21324011000001103,glimepiride 6mg/5ml oral suspension (special order),21324011000001103,amp,0601021A0AAAHAH
938211000001105,amaryl 2mg tablets (zentiva),938211000001105,amp,0601021A0BBAAAA
228111000001101,amaryl 1mg tablets (zentiva),228111000001101,amp,0601021A0BBABAB
164511000001108,amaryl 3mg tablets (zentiva),164511000001108,amp,0601021A0BBACAC
259611000001101,amaryl 4mg tablets (zentiva),259611000001101,amp,0601021A0BBADAD
13626011000001107,niddaryl 1mg tablets (dee pharmaceuticals ltd),13626011000001107,amp,0601021A0BCAAAB
13626511000001104,niddaryl 2mg tablets (dee pharmaceuticals ltd),13626511000001104,amp,0601021A0BCABAA
13626911000001106,niddaryl 3mg tablets (dee pharmaceuticals ltd),13626911000001106,amp,0601021A0BCACAC
13627211000001100,niddaryl 4mg tablets (dee pharmaceuticals ltd),13627211000001100,amp,0601021A0BCADAD
3949611000001107,chlorpropamide 100mg tablets (the boots company plc),3949611000001107,amp,0601021E0AAAAAA
27692911000001108,chlorpropamide 100mg tablets (special order),27692911000001108,amp,0601021E0AAAAAA
3950411000001101,chlorpropamide 250mg tablets (the boots company plc),3950411000001101,amp,0601021E0AAABAB
11982811000001104,chlorpropamide 250mg/5ml oral suspension (special order),11982811000001104,amp,0601021E0AAADAD
107311000001107,glibenclamide 2.5mg tablets (kent pharmaceuticals ltd),107311000001107,amp,0601021H0AAAAAA
386011000001102,glibenclamide 2.5mg tablets (mylan),386011000001102,amp,0601021H0AAAAAA
648011000001102,glibenclamide 2.5mg tablets (a a h pharmaceuticals ltd),648011000001102,amp,0601021H0AAAAAA
656211000001109,glibenclamide 2.5mg tablets (alliance healthcare (distribution) ltd),656211000001109,amp,0601021H0AAAAAA
700011000001100,glibenclamide 2.5mg tablets (actavis uk ltd),700011000001100,amp,0601021H0AAAAAA
894411000001104,glibenclamide 2.5mg tablets (wockhardt uk ltd),894411000001104,amp,0601021H0AAAAAA
918011000001106,glibenclamide 2.5mg tablets (teva uk ltd),918011000001106,amp,0601021H0AAAAAA
923911000001109,glibenclamide 2.5mg tablets (ivax pharmaceuticals uk ltd),923911000001109,amp,0601021H0AAAAAA
10377311000001104,glibenclamide 2.5mg tablets (arrow generics ltd),10377311000001104,amp,0601021H0AAAAAA
17914711000001102,glibenclamide 2.5mg tablets (phoenix healthcare distribution ltd),17914711000001102,amp,0601021H0AAAAAA
17972811000001108,glibenclamide 2.5mg tablets (almus pharmaceuticals ltd),17972811000001108,amp,0601021H0AAAAAA
22026011000001105,glibenclamide 2.5mg tablets (waymade healthcare plc),22026011000001105,amp,0601021H0AAAAAA
23943211000001106,glibenclamide 2.5mg tablets (de pharmaceuticals),23943211000001106,amp,0601021H0AAAAAA
29869311000001101,glibenclamide 2.5mg tablets (sigma pharmaceuticals plc),29869311000001101,amp,0601021H0AAAAAA
30134511000001106,glibenclamide 2.5mg tablets (mawdsley-brooks & company ltd),30134511000001106,amp,0601021H0AAAAAA
120811000001108,glibenclamide 5mg tablets (wockhardt uk ltd),120811000001108,amp,0601021H0AAABAB
535811000001108,glibenclamide 5mg tablets (teva uk ltd),535811000001108,amp,0601021H0AAABAB
695711000001101,glibenclamide 5mg tablets (actavis uk ltd),695711000001101,amp,0601021H0AAABAB
718311000001102,glibenclamide 5mg tablets (alliance healthcare (distribution) ltd),718311000001102,amp,0601021H0AAABAB
745211000001107,glibenclamide 5mg tablets (a a h pharmaceuticals ltd),745211000001107,amp,0601021H0AAABAB
822911000001107,glibenclamide 5mg tablets (kent pharmaceuticals ltd),822911000001107,amp,0601021H0AAABAB
887211000001106,glibenclamide 5mg tablets (mylan),887211000001106,amp,0601021H0AAABAB
903011000001101,glibenclamide 5mg tablets (ivax pharmaceuticals uk ltd),903011000001101,amp,0601021H0AAABAB
10377711000001100,glibenclamide 5mg tablets (arrow generics ltd),10377711000001100,amp,0601021H0AAABAB
17915111000001104,glibenclamide 5mg tablets (phoenix healthcare distribution ltd),17915111000001104,amp,0601021H0AAABAB
17973211000001101,glibenclamide 5mg tablets (almus pharmaceuticals ltd),17973211000001101,amp,0601021H0AAABAB
22026311000001108,glibenclamide 5mg tablets (waymade healthcare plc),22026311000001108,amp,0601021H0AAABAB
23943411000001105,glibenclamide 5mg tablets (de pharmaceuticals),23943411000001105,amp,0601021H0AAABAB
29869511000001107,glibenclamide 5mg tablets (sigma pharmaceuticals plc),29869511000001107,amp,0601021H0AAABAB
30134711000001101,glibenclamide 5mg tablets (mawdsley-brooks & company ltd),30134711000001101,amp,0601021H0AAABAB
12107211000001104,glibenclamide 625micrograms/5ml oral suspension (special order),12107211000001104,amp,0601021H0AAAIAI
12107511000001101,glibenclamide 625micrograms/5ml oral solution (special order),12107511000001101,amp,0601021H0AAAIAI
8494911000001105,glibenclamide 5mg/5ml oral solution (special order),8494911000001105,amp,0601021H0AAAJAJ
8495611000001103,glibenclamide 5mg/5ml oral suspension (special order),8495611000001103,amp,0601021H0AAAJAJ
12108411000001101,glibenclamide 2.5mg/5ml oral suspension (special order),12108411000001101,amp,0601021H0AAAKAK
12108711000001107,glibenclamide 2.5mg/5ml oral solution (special order),12108711000001107,amp,0601021H0AAAKAK
12107811000001103,glibenclamide 15mg/5ml oral suspension (special order),12107811000001103,amp,0601021H0AAAMAM
12108111000001106,glibenclamide 15mg/5ml oral solution (special order),12108111000001106,amp,0601021H0AAAMAM
8495311000001108,glibenclamide 7.5mg/5ml oral solution (special order),8495311000001108,amp,0601021H0AAANAN
8495911000001109,glibenclamide 7.5mg/5ml oral suspension (special order),8495911000001109,amp,0601021H0AAANAN
234011000001108,daonil 5mg tablets (sanofi),234011000001108,amp,0601021H0BBAAAB
140711000001103,semi-daonil 2.5mg tablets (sanofi),140711000001103,amp,0601021H0BBACAA
233411000001102,euglucon 2.5mg tablets (aventis pharma),233411000001102,amp,0601021H0BDAAAA
322511000001103,euglucon 5mg tablets (sanofi),322511000001103,amp,0601021H0BDABAB
13511000001103,diabetamide 2.5mg tablets (ashbourne pharmaceuticals ltd),13511000001103,amp,0601021H0BKAAAA
287811000001101,diabetamide 5mg tablets (ashbourne pharmaceuticals ltd),287811000001101,amp,0601021H0BKABAB
37337011000001106,amglidia 0.6mg/ml oral suspension with 1ml oral syringe (amring pharmaceuticals ltd),37337011000001106,amp,0601021H0BNAAAP
37337211000001101,amglidia 0.6mg/ml oral suspension with 5ml oral syringe (amring pharmaceuticals ltd),37337211000001101,amp,0601021H0BNABAP
37337511000001103,amglidia 6mg/ml oral suspension with 1ml oral syringe (amring pharmaceuticals ltd),37337511000001103,amp,0601021H0BNACAQ
37337711000001108,amglidia 6mg/ml oral suspension with 5ml oral syringe (amring pharmaceuticals ltd),37337711000001108,amp,0601021H0BNADAQ
11411000001101,gliclazide 80mg tablets (kent pharmaceuticals ltd),11411000001101,amp,0601021M0AAAAAA
184711000001100,gliclazide 80mg tablets (sterwin medicines),184711000001100,amp,0601021M0AAAAAA
378911000001109,gliclazide 80mg tablets (a a h pharmaceuticals ltd),378911000001109,amp,0601021M0AAAAAA
498911000001107,gliclazide 80mg tablets (actavis uk ltd),498911000001107,amp,0601021M0AAAAAA
533211000001108,gliclazide 80mg tablets (mylan),533211000001108,amp,0601021M0AAAAAA
551111000001104,gliclazide 80mg tablets (alliance healthcare (distribution) ltd),551111000001104,amp,0601021M0AAAAAA
622811000001108,gliclazide 80mg tablets (wockhardt uk ltd),622811000001108,amp,0601021M0AAAAAA
860011000001104,gliclazide 80mg tablets (ivax pharmaceuticals uk ltd),860011000001104,amp,0601021M0AAAAAA
892811000001108,gliclazide 80mg tablets (teva uk ltd),892811000001108,amp,0601021M0AAAAAA
925311000001109,gliclazide 80mg tablets (genus pharmaceuticals ltd),925311000001109,amp,0601021M0AAAAAA
929811000001102,gliclazide 80mg tablets (sandoz ltd),929811000001102,amp,0601021M0AAAAAA
9752811000001105,gliclazide 80mg tablets (milpharm ltd),9752811000001105,amp,0601021M0AAAAAA
9801911000001102,gliclazide 80mg tablets (almus pharmaceuticals ltd),9801911000001102,amp,0601021M0AAAAAA
10378111000001100,gliclazide 80mg tablets (arrow generics ltd),10378111000001100,amp,0601021M0AAAAAA
11406411000001102,gliclazide 80mg tablets (pliva pharma ltd),11406411000001102,amp,0601021M0AAAAAA
11492211000001104,gliclazide 80mg tablets (zentiva),11492211000001104,amp,0601021M0AAAAAA
16053211000001108,gliclazide 80mg tablets (bristol laboratories ltd),16053211000001108,amp,0601021M0AAAAAA
17199311000001101,gliclazide 80mg tablets (sovereign medical ltd),17199311000001101,amp,0601021M0AAAAAA
17915611000001107,gliclazide 80mg tablets (phoenix healthcare distribution ltd),17915611000001107,amp,0601021M0AAAAAA
18462111000001101,gliclazide 80mg tablets (accord healthcare ltd),18462111000001101,amp,0601021M0AAAAAA
21409211000001109,gliclazide 80mg tablets (medreich plc),21409211000001109,amp,0601021M0AAAAAA
22026711000001107,gliclazide 80mg tablets (waymade healthcare plc),22026711000001107,amp,0601021M0AAAAAA
23943611000001108,gliclazide 80mg tablets (de pharmaceuticals),23943611000001108,amp,0601021M0AAAAAA
29869711000001102,gliclazide 80mg tablets (sigma pharmaceuticals plc),29869711000001102,amp,0601021M0AAAAAA
30134911000001104,gliclazide 80mg tablets (mawdsley-brooks & company ltd),30134911000001104,amp,0601021M0AAAAAA
32413911000001101,gliclazide 80mg tablets (genesis pharmaceuticals ltd),32413911000001101,amp,0601021M0AAAAAA
36925911000001109,gliclazide 80mg tablets (relonchem ltd),36925911000001109,amp,0601021M0AAAAAA
12110211000001101,gliclazide 60mg/5ml oral suspension (special order),12110211000001101,amp,0601021M0AAAGAG
12109911000001101,gliclazide 50mg/5ml oral suspension (special order),12109911000001101,amp,0601021M0AAAHAH
12109311000001102,gliclazide 120mg/5ml oral suspension (special order),12109311000001102,amp,0601021M0AAAIAI
8496611000001108,gliclazide 160mg/5ml oral suspension (special order),8496611000001108,amp,0601021M0AAAJAJ
12109011000001100,gliclazide 100mg/5ml oral suspension (special order),12109011000001100,amp,0601021M0AAALAL
13549911000001105,gliclazide 30mg modified-release tablets (kent pharmaceuticals ltd),13549911000001105,amp,0601021M0AAAMAM
12109611000001107,gliclazide 20mg/5ml oral suspension (special order),12109611000001107,amp,0601021M0AAANAN
13462811000001109,gliclazide 30mg/5ml oral suspension (special order),13462811000001109,amp,0601021M0AAAPAP
17880511000001107,gliclazide 40mg tablets (a a h pharmaceuticals ltd),17880511000001107,amp,0601021M0AAARAR
22026511000001102,gliclazide 40mg tablets (waymade healthcare plc),22026511000001102,amp,0601021M0AAARAR
32498311000001109,gliclazide 40mg tablets (accord healthcare ltd),32498311000001109,amp,0601021M0AAARAR
33428211000001102,gliclazide 40mg tablets (alliance healthcare (distribution) ltd),33428211000001102,amp,0601021M0AAARAR
34823611000001100,gliclazide 40mg tablets (teva uk ltd),34823611000001100,amp,0601021M0AAARAR
34956911000001107,gliclazide 40mg tablets (almus pharmaceuticals ltd),34956911000001107,amp,0601021M0AAARAR
35316811000001107,gliclazide 40mg tablets (northstar healthcare unlimited company),35316811000001107,amp,0601021M0AAARAR
36739111000001104,gliclazide 40mg tablets (flamingo pharma (uk) ltd),36739111000001104,amp,0601021M0AAARAR
37387311000001101,gliclazide 40mg tablets (de pharmaceuticals),37387311000001101,amp,0601021M0AAARAR
8496711000001104,gliclazide 80mg/5ml oral suspension (drug tariff special order),8496711000001104,amp,0601021M0AAASAS
8497111000001102,gliclazide 40mg/5ml oral suspension (drug tariff special order),8497111000001102,amp,0601021M0AAAUAU
745911000001103,diamicron 80mg tablets (servier laboratories ltd),745911000001103,amp,0601021M0BBAAAA
3661311000001107,diamicron 30mg mr tablets (servier laboratories ltd),3661311000001107,amp,0601021M0BBABAM
49111000001103,diaglyk 80mg tablets (ashbourne pharmaceuticals ltd),49111000001103,amp,0601021M0BCAAAA
868111000001101,vivazide 80mg tablets (lexon (uk) ltd),868111000001101,amp,0601021M0BDAAAA
61911000001108,glimil 80mg tablets (milpharm ltd),61911000001108,amp,0601021M0BEAAAA
13456711000001106,nazdol mr 30mg tablets (consilient health ltd),13456711000001106,amp,0601021M0BFAAAM
15100511000001103,nazdol mr 30mg tablets (mylan),15100511000001103,amp,0601021M0BFABAM
15100211000001101,nazdol mr 30mg tablets (teva uk ltd),15100211000001101,amp,0601021M0BFACAM
15334511000001109,edicil mr 30mg tablets (teva uk ltd),15334511000001109,amp,0601021M0BGAAAM
16536211000001102,dacadis mr 30mg tablets (mylan),16536211000001102,amp,0601021M0BHAAAM
16677511000001108,zicron 40mg tablets (bristol laboratories ltd),16677511000001108,amp,0601021M0BIAAAR
33766211000001100,zicron pr 30mg tablets (bristol laboratories ltd),33766211000001100,amp,0601021M0BIABAM
18678711000001108,vitile xl 30mg tablets (actavis uk ltd),18678711000001108,amp,0601021M0BJAAAM
22225011000001109,laaglyda mr 60mg tablets (consilient health ltd),22225011000001109,amp,0601021M0BKAAAT
27957011000001101,ziclaseg 30mg modified-release tablets (lupin healthcare (uk) ltd),27957011000001101,amp,0601021M0BLAAAM
28420711000001107,vamju 30mg modified-release tablets (advanz pharma),28420711000001107,amp,0601021M0BMAAAM
28420911000001109,vamju 60mg modified-release tablets (advanz pharma),28420911000001109,amp,0601021M0BMABAT
30982411000001107,bilxona 30mg modified-release tablets (accord healthcare ltd),30982411000001107,amp,0601021M0BNAAAM
30983711000001109,bilxona 60mg modified-release tablets (actavis uk ltd),30983711000001109,amp,0601021M0BNABAT
37618711000001109,bilxona 60mg modified-release tablets (accord healthcare ltd),37618711000001109,amp,0601021M0BNACAT
36910511000001100,glydex 160mg tablets (medreich plc),36910511000001100,amp,0601021M0BPAAAV
38018211000001100,lamzarin 30mg modified-release tablets (key pharmaceuticals ltd),38018211000001100,amp,0601021M0BQAAAM
38018511000001102,lamzarin 60mg modified-release tablets (key pharmaceuticals ltd),38018511000001102,amp,0601021M0BQABAT
129411000001101,glipizide 5mg tablets (pfizer ltd),129411000001101,amp,0601021P0AAABAB
464111000001100,glipizide 5mg tablets (mylan),464111000001100,amp,0601021P0AAABAB
697811000001104,glipizide 5mg tablets (ivax pharmaceuticals uk ltd),697811000001104,amp,0601021P0AAABAB
698511000001103,glipizide 5mg tablets (sandoz ltd),698511000001103,amp,0601021P0AAABAB
731211000001105,glipizide 5mg tablets (a a h pharmaceuticals ltd),731211000001105,amp,0601021P0AAABAB
756411000001104,glipizide 5mg tablets (actavis uk ltd),756411000001104,amp,0601021P0AAABAB
788811000001108,glipizide 5mg tablets (alliance healthcare (distribution) ltd),788811000001108,amp,0601021P0AAABAB
811811000001103,glipizide 5mg tablets (kent pharmaceuticals ltd),811811000001103,amp,0601021P0AAABAB
9745811000001100,glipizide 5mg tablets (teva uk ltd),9745811000001100,amp,0601021P0AAABAB
13578511000001105,glipizide 5mg tablets (de pharmaceuticals),13578511000001105,amp,0601021P0AAABAB
17918011000001108,glipizide 5mg tablets (phoenix healthcare distribution ltd),17918011000001108,amp,0601021P0AAABAB
19818611000001102,glipizide 5mg tablets (almus pharmaceuticals ltd),19818611000001102,amp,0601021P0AAABAB
22028411000001100,glipizide 5mg tablets (waymade healthcare plc),22028411000001100,amp,0601021P0AAABAB
29870011000001101,glipizide 5mg tablets (sigma pharmaceuticals plc),29870011000001101,amp,0601021P0AAABAB
30204011000001106,glipizide 5mg tablets (mawdsley-brooks & company ltd),30204011000001106,amp,0601021P0AAABAB
515111000001108,glibenese 5mg tablets (pfizer ltd),515111000001108,amp,0601021P0BBAAAB
808711000001104,minodiab 2.5mg tablets (pfizer ltd),808711000001104,amp,0601021P0BCACAA
652411000001107,minodiab 5mg tablets (pfizer ltd),652411000001107,amp,0601021P0BCADAB
3763311000001102,glurenorm 30mg tablets (sanofi),3763311000001102,amp,0601021R0BBAAAA
147811000001105,tolbutamide 500mg tablets (kent pharmaceuticals ltd),147811000001105,amp,0601021X0AAADAD
393311000001107,tolbutamide 500mg tablets (alliance healthcare (distribution) ltd),393311000001107,amp,0601021X0AAADAD
450011000001104,tolbutamide 500mg tablets (a a h pharmaceuticals ltd),450011000001104,amp,0601021X0AAADAD
639511000001103,tolbutamide 500mg tablets (teva uk ltd),639511000001103,amp,0601021X0AAADAD
864711000001108,tolbutamide 500mg tablets (actavis uk ltd),864711000001108,amp,0601021X0AAADAD
4470711000001109,tolbutamide 500mg tablets (mylan),4470711000001109,amp,0601021X0AAADAD
9801011000001101,tolbutamide 500mg tablets (almus pharmaceuticals ltd),9801011000001101,amp,0601021X0AAADAD
17205711000001104,tolbutamide 500mg tablets (sovereign medical ltd),17205711000001104,amp,0601021X0AAADAD
17821311000001104,tolbutamide 500mg tablets (phoenix healthcare distribution ltd),17821311000001104,amp,0601021X0AAADAD
21884111000001108,tolbutamide 500mg tablets (waymade healthcare plc),21884111000001108,amp,0601021X0AAADAD
27117211000001103,tolbutamide 500mg tablets (genesis pharmaceuticals ltd),27117211000001103,amp,0601021X0AAADAD
30100711000001104,tolbutamide 500mg tablets (de pharmaceuticals),30100711000001104,amp,0601021X0AAADAD
8712011000001107,tolbutamide 500mg/5ml oral suspension (special order),8712011000001107,amp,0601021X0AAAJAJ
13318011000001109,tolbutamide 250mg/5ml oral suspension (special order),13318011000001109,amp,0601021X0AAAKAK
13317511000001100,tolbutamide 1g/5ml oral suspension (special order),13317511000001100,amp,0601021X0AAALAL
18309611000001107,acarbose 50mg tablets (a a h pharmaceuticals ltd),18309611000001107,amp,0601023A0AAAAAA
18624811000001107,acarbose 50mg tablets (phoenix healthcare distribution ltd),18624811000001107,amp,0601023A0AAAAAA
19489311000001108,acarbose 50mg tablets (alliance healthcare (distribution) ltd),19489311000001108,amp,0601023A0AAAAAA
19700511000001104,acarbose 50mg tablets (de pharmaceuticals),19700511000001104,amp,0601023A0AAAAAA
21027911000001106,acarbose 50mg tablets (arrow generics ltd),21027911000001106,amp,0601023A0AAAAAA
21111411000001109,acarbose 50mg tablets (actavis uk ltd),21111411000001109,amp,0601023A0AAAAAA
21734711000001103,acarbose 50mg tablets (waymade healthcare plc),21734711000001103,amp,0601023A0AAAAAA
24130611000001101,acarbose 50mg tablets (morningside healthcare ltd),24130611000001101,amp,0601023A0AAAAAA
29754711000001105,acarbose 50mg tablets (sigma pharmaceuticals plc),29754711000001105,amp,0601023A0AAAAAA
29988711000001100,acarbose 50mg tablets (mawdsley-brooks & company ltd),29988711000001100,amp,0601023A0AAAAAA
33549511000001101,acarbose 50mg tablets (mylan),33549511000001101,amp,0601023A0AAAAAA
38292411000001105,acarbose 50mg tablets (rivopharm (uk) ltd),38292411000001105,amp,0601023A0AAAAAA
18309811000001106,acarbose 100mg tablets (a a h pharmaceuticals ltd),18309811000001106,amp,0601023A0AAABAB
18624411000001105,acarbose 100mg tablets (phoenix healthcare distribution ltd),18624411000001105,amp,0601023A0AAABAB
19489511000001102,acarbose 100mg tablets (alliance healthcare (distribution) ltd),19489511000001102,amp,0601023A0AAABAB
